path,filename,class,split,source,extension
expansion\dog_conjunctivitis\train_D0_100440d3-60a5-11ec-8402-0a7404972c70_jpg.rf.TFCBNu2os0WlHsEkPOFG.jpg,train_D0_100440d3-60a5-11ec-8402-0a7404972c70_jpg.rf.TFCBNu2os0WlHsEkPOFG.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_10157d15-60a5-11ec-8402-0a7404972c70_jpg.rf.6xhCDWXx0mj1g2r2rRIa.jpg,train_D0_10157d15-60a5-11ec-8402-0a7404972c70_jpg.rf.6xhCDWXx0mj1g2r2rRIa.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_101a7234-60a5-11ec-8402-0a7404972c70_jpg.rf.TSW4nsxeDqU3fXFCrFfc.jpg,train_D0_101a7234-60a5-11ec-8402-0a7404972c70_jpg.rf.TSW4nsxeDqU3fXFCrFfc.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_1025dd38-60a5-11ec-8402-0a7404972c70_jpg.rf.hn4klCMFAqKbDW49Qw1z.jpg,train_D0_1025dd38-60a5-11ec-8402-0a7404972c70_jpg.rf.hn4klCMFAqKbDW49Qw1z.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_10271476-60a5-11ec-8402-0a7404972c70_jpg.rf.nN3TfZOQagSAZKtzCCKL.jpg,train_D0_10271476-60a5-11ec-8402-0a7404972c70_jpg.rf.nN3TfZOQagSAZKtzCCKL.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_10286053-60a5-11ec-8402-0a7404972c70_jpg.rf.0v3DSIgreNC7sEPLjfun.jpg,train_D0_10286053-60a5-11ec-8402-0a7404972c70_jpg.rf.0v3DSIgreNC7sEPLjfun.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_102c68bf-60a5-11ec-8402-0a7404972c70_jpg.rf.DO7qok4A7rXlc7Rl7DrX.jpg,train_D0_102c68bf-60a5-11ec-8402-0a7404972c70_jpg.rf.DO7qok4A7rXlc7Rl7DrX.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_10344c1d-60a5-11ec-8402-0a7404972c70_jpg.rf.3xG1Teiv8axxNT6umP5t.jpg,train_D0_10344c1d-60a5-11ec-8402-0a7404972c70_jpg.rf.3xG1Teiv8axxNT6umP5t.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_1038ad7e-60a5-11ec-8402-0a7404972c70_jpg.rf.XoFm4artcI0lNxlJnp3y.jpg,train_D0_1038ad7e-60a5-11ec-8402-0a7404972c70_jpg.rf.XoFm4artcI0lNxlJnp3y.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_10398487-60a5-11ec-8402-0a7404972c70_jpg.rf.LYNaicMY2LsCH6ohoDOz.jpg,train_D0_10398487-60a5-11ec-8402-0a7404972c70_jpg.rf.LYNaicMY2LsCH6ohoDOz.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_103b7a80-60a5-11ec-8402-0a7404972c70_jpg.rf.gkYV88zvfeshkBTIwp2l.jpg,train_D0_103b7a80-60a5-11ec-8402-0a7404972c70_jpg.rf.gkYV88zvfeshkBTIwp2l.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_104e3899-60a5-11ec-8402-0a7404972c70_jpg.rf.KVHddVZMsDdcB31fAVdz.jpg,train_D0_104e3899-60a5-11ec-8402-0a7404972c70_jpg.rf.KVHddVZMsDdcB31fAVdz.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_106a38fb-60a5-11ec-8402-0a7404972c70_jpg.rf.EiLCQXGeqbktvEPQHVW1.jpg,train_D0_106a38fb-60a5-11ec-8402-0a7404972c70_jpg.rf.EiLCQXGeqbktvEPQHVW1.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_107d606c-60a5-11ec-8402-0a7404972c70_jpg.rf.20daitzM0qDsKV7sXYpR.jpg,train_D0_107d606c-60a5-11ec-8402-0a7404972c70_jpg.rf.20daitzM0qDsKV7sXYpR.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_10d0d5f1-60a5-11ec-8402-0a7404972c70_jpg.rf.2nTOGjTaSp3UUiN9e4bJ.jpg,train_D0_10d0d5f1-60a5-11ec-8402-0a7404972c70_jpg.rf.2nTOGjTaSp3UUiN9e4bJ.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_10d6d6ec-60a5-11ec-8402-0a7404972c70_jpg.rf.rCFo2b3Oc1qcbk2cwfL8.jpg,train_D0_10d6d6ec-60a5-11ec-8402-0a7404972c70_jpg.rf.rCFo2b3Oc1qcbk2cwfL8.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_10e065ff-60a5-11ec-8402-0a7404972c70_jpg.rf.CxQALfVDxW1fbd6iyGTE.jpg,train_D0_10e065ff-60a5-11ec-8402-0a7404972c70_jpg.rf.CxQALfVDxW1fbd6iyGTE.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_10fd160a-60a5-11ec-8402-0a7404972c70_jpg.rf.gpsodHN4zBq5Gs93b3Fg.jpg,train_D0_10fd160a-60a5-11ec-8402-0a7404972c70_jpg.rf.gpsodHN4zBq5Gs93b3Fg.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_11878b18-60a5-11ec-8402-0a7404972c70_jpg.rf.z2sLjhFwo8mJXEEezfWT.jpg,train_D0_11878b18-60a5-11ec-8402-0a7404972c70_jpg.rf.z2sLjhFwo8mJXEEezfWT.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_1257ef37-60a5-11ec-8402-0a7404972c70_jpg.rf.eILWMY42kXgHYsAkPZxs.jpg,train_D0_1257ef37-60a5-11ec-8402-0a7404972c70_jpg.rf.eILWMY42kXgHYsAkPZxs.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_125d773b-60a5-11ec-8402-0a7404972c70_jpg.rf.opwXFYlTPdgVOZIhYx1p.jpg,train_D0_125d773b-60a5-11ec-8402-0a7404972c70_jpg.rf.opwXFYlTPdgVOZIhYx1p.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_1266f121-60a5-11ec-8402-0a7404972c70_jpg.rf.YGZrAnRihqblwldPIEFg.jpg,train_D0_1266f121-60a5-11ec-8402-0a7404972c70_jpg.rf.YGZrAnRihqblwldPIEFg.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_126a28dd-60a5-11ec-8402-0a7404972c70_jpg.rf.kSjeE3JTenvOVoBcjVlm.jpg,train_D0_126a28dd-60a5-11ec-8402-0a7404972c70_jpg.rf.kSjeE3JTenvOVoBcjVlm.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_126eb672-60a5-11ec-8402-0a7404972c70_jpg.rf.kfZ4zMjrKBZ8gGcq9SMa.jpg,train_D0_126eb672-60a5-11ec-8402-0a7404972c70_jpg.rf.kfZ4zMjrKBZ8gGcq9SMa.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_12718a47-60a5-11ec-8402-0a7404972c70_jpg.rf.nwDGaVntfuxAizNECTXh.jpg,train_D0_12718a47-60a5-11ec-8402-0a7404972c70_jpg.rf.nwDGaVntfuxAizNECTXh.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_1271ba45-60a5-11ec-8402-0a7404972c70_jpg.rf.1t0LhAjrp1ypdiXDMRCc.jpg,train_D0_1271ba45-60a5-11ec-8402-0a7404972c70_jpg.rf.1t0LhAjrp1ypdiXDMRCc.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_12727e5c-60a5-11ec-8402-0a7404972c70_jpg.rf.KlJ6DGnukZxP2hRNYOFv.jpg,train_D0_12727e5c-60a5-11ec-8402-0a7404972c70_jpg.rf.KlJ6DGnukZxP2hRNYOFv.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_127815b8-60a5-11ec-8402-0a7404972c70_jpg.rf.1Ql0Cw7i4GnwJJjkIfpu.jpg,train_D0_127815b8-60a5-11ec-8402-0a7404972c70_jpg.rf.1Ql0Cw7i4GnwJJjkIfpu.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_127a2ef5-60a5-11ec-8402-0a7404972c70_jpg.rf.5idH7K8qvt2SZK8TYFHI.jpg,train_D0_127a2ef5-60a5-11ec-8402-0a7404972c70_jpg.rf.5idH7K8qvt2SZK8TYFHI.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_1290e339-60a5-11ec-8402-0a7404972c70_jpg.rf.ZDh3Mw3zu6aLzDXyHE33.jpg,train_D0_1290e339-60a5-11ec-8402-0a7404972c70_jpg.rf.ZDh3Mw3zu6aLzDXyHE33.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_1290ebb2-60a5-11ec-8402-0a7404972c70_jpg.rf.1qdJLaKBIYKGpbO65OOH.jpg,train_D0_1290ebb2-60a5-11ec-8402-0a7404972c70_jpg.rf.1qdJLaKBIYKGpbO65OOH.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_129a46d1-60a5-11ec-8402-0a7404972c70_jpg.rf.BCemQpsxDDs13lpypEdh.jpg,train_D0_129a46d1-60a5-11ec-8402-0a7404972c70_jpg.rf.BCemQpsxDDs13lpypEdh.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_12e1706f-60a5-11ec-8402-0a7404972c70_jpg.rf.g9xnro3kFOOPUiIpW9bT.jpg,train_D0_12e1706f-60a5-11ec-8402-0a7404972c70_jpg.rf.g9xnro3kFOOPUiIpW9bT.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_12e9b9d0-60a5-11ec-8402-0a7404972c70_jpg.rf.ne4nQpzmOzwl9kuvgKyw.jpg,train_D0_12e9b9d0-60a5-11ec-8402-0a7404972c70_jpg.rf.ne4nQpzmOzwl9kuvgKyw.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_135df79d-60a5-11ec-8402-0a7404972c70_jpg.rf.BWEdG9t0ukDBt0QCyc1A.jpg,train_D0_135df79d-60a5-11ec-8402-0a7404972c70_jpg.rf.BWEdG9t0ukDBt0QCyc1A.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_136fa0a6-60a5-11ec-8402-0a7404972c70_jpg.rf.2oe1wWdTJG3PZMyQPeX3.jpg,train_D0_136fa0a6-60a5-11ec-8402-0a7404972c70_jpg.rf.2oe1wWdTJG3PZMyQPeX3.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_1644c09f-60a5-11ec-8402-0a7404972c70_jpg.rf.bfBuFvTPPRRf9ZmMfaUX.jpg,train_D0_1644c09f-60a5-11ec-8402-0a7404972c70_jpg.rf.bfBuFvTPPRRf9ZmMfaUX.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_166920e0-60a5-11ec-8402-0a7404972c70_jpg.rf.sEfKzuFpOF5Bhewgru03.jpg,train_D0_166920e0-60a5-11ec-8402-0a7404972c70_jpg.rf.sEfKzuFpOF5Bhewgru03.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_167276d2-60a5-11ec-8402-0a7404972c70_jpg.rf.UIqztGS9aAonDU8u5KX8.jpg,train_D0_167276d2-60a5-11ec-8402-0a7404972c70_jpg.rf.UIqztGS9aAonDU8u5KX8.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_16809e3c-60a5-11ec-8402-0a7404972c70_jpg.rf.tHFTrVT9gSDe51M2bXTC.jpg,train_D0_16809e3c-60a5-11ec-8402-0a7404972c70_jpg.rf.tHFTrVT9gSDe51M2bXTC.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_169dd61e-60a5-11ec-8402-0a7404972c70_jpg.rf.RnWmu79kHsax6nWZWWJg.jpg,train_D0_169dd61e-60a5-11ec-8402-0a7404972c70_jpg.rf.RnWmu79kHsax6nWZWWJg.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_1843bcaf-60a5-11ec-8402-0a7404972c70_jpg.rf.zgoz5rtm32Mdy7M4nWo3.jpg,train_D0_1843bcaf-60a5-11ec-8402-0a7404972c70_jpg.rf.zgoz5rtm32Mdy7M4nWo3.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_1843ceef-60a5-11ec-8402-0a7404972c70_jpg.rf.tEuBkojBa7PSF46fqQGn.jpg,train_D0_1843ceef-60a5-11ec-8402-0a7404972c70_jpg.rf.tEuBkojBa7PSF46fqQGn.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_184adff9-60a5-11ec-8402-0a7404972c70_jpg.rf.xuxtl8rWcYQhYLUQOsPy.jpg,train_D0_184adff9-60a5-11ec-8402-0a7404972c70_jpg.rf.xuxtl8rWcYQhYLUQOsPy.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_184d4d97-60a5-11ec-8402-0a7404972c70_jpg.rf.gJwU0LcYCmmdz0PgPKeN.jpg,train_D0_184d4d97-60a5-11ec-8402-0a7404972c70_jpg.rf.gJwU0LcYCmmdz0PgPKeN.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_1850001d-60a5-11ec-8402-0a7404972c70_jpg.rf.XcQfYR4qm0LjVWVxffLS.jpg,train_D0_1850001d-60a5-11ec-8402-0a7404972c70_jpg.rf.XcQfYR4qm0LjVWVxffLS.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_18600a3f-60a5-11ec-8402-0a7404972c70_jpg.rf.j8mL5fd34wyKW5GkAQEq.jpg,train_D0_18600a3f-60a5-11ec-8402-0a7404972c70_jpg.rf.j8mL5fd34wyKW5GkAQEq.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_18620a35-60a5-11ec-8402-0a7404972c70_jpg.rf.oagiRzPFSpeBWwjzvu8M.jpg,train_D0_18620a35-60a5-11ec-8402-0a7404972c70_jpg.rf.oagiRzPFSpeBWwjzvu8M.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_186bb9ad-60a5-11ec-8402-0a7404972c70_jpg.rf.Z1URSevvNGV7PqhDJOvL.jpg,train_D0_186bb9ad-60a5-11ec-8402-0a7404972c70_jpg.rf.Z1URSevvNGV7PqhDJOvL.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_186f2c62-60a5-11ec-8402-0a7404972c70_jpg.rf.gZ5YwUKJKL8gbHUukkR9.jpg,train_D0_186f2c62-60a5-11ec-8402-0a7404972c70_jpg.rf.gZ5YwUKJKL8gbHUukkR9.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_1871a31b-60a5-11ec-8402-0a7404972c70_jpg.rf.Zi1uwZIQGZMYmYnC3TGB.jpg,train_D0_1871a31b-60a5-11ec-8402-0a7404972c70_jpg.rf.Zi1uwZIQGZMYmYnC3TGB.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_1871fdb4-60a5-11ec-8402-0a7404972c70_jpg.rf.e6pWGKDknkgNeBF5XEim.jpg,train_D0_1871fdb4-60a5-11ec-8402-0a7404972c70_jpg.rf.e6pWGKDknkgNeBF5XEim.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_18795393-60a5-11ec-8402-0a7404972c70_jpg.rf.3VteXVO8EMRIoYmdr4Tx.jpg,train_D0_18795393-60a5-11ec-8402-0a7404972c70_jpg.rf.3VteXVO8EMRIoYmdr4Tx.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_1889b54d-60a5-11ec-8402-0a7404972c70_jpg.rf.cPfnVJELxy5hK9DlblEp.jpg,train_D0_1889b54d-60a5-11ec-8402-0a7404972c70_jpg.rf.cPfnVJELxy5hK9DlblEp.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_1904e60e-60a5-11ec-8402-0a7404972c70_jpg.rf.zSjtB4KZl0CReOEr3uWm.jpg,train_D0_1904e60e-60a5-11ec-8402-0a7404972c70_jpg.rf.zSjtB4KZl0CReOEr3uWm.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_1909590b-60a5-11ec-8402-0a7404972c70_jpg.rf.upmWn8n6qOp1LChlN3ha.jpg,train_D0_1909590b-60a5-11ec-8402-0a7404972c70_jpg.rf.upmWn8n6qOp1LChlN3ha.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_19dde799-60a5-11ec-8402-0a7404972c70_jpg.rf.8GCbOPcgwnwXGCYRWiYr.jpg,train_D0_19dde799-60a5-11ec-8402-0a7404972c70_jpg.rf.8GCbOPcgwnwXGCYRWiYr.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_1cd46cae-60a5-11ec-8402-0a7404972c70_jpg.rf.IZBMIKM9zAdcSeSJP2Vt.jpg,train_D0_1cd46cae-60a5-11ec-8402-0a7404972c70_jpg.rf.IZBMIKM9zAdcSeSJP2Vt.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_1ce22ac2-60a5-11ec-8402-0a7404972c70_jpg.rf.QW4NlaOGvtGaZ5Hw4QF7.jpg,train_D0_1ce22ac2-60a5-11ec-8402-0a7404972c70_jpg.rf.QW4NlaOGvtGaZ5Hw4QF7.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_1ceb3db4-60a5-11ec-8402-0a7404972c70_jpg.rf.yopxGW1eI8HFC00ktujR.jpg,train_D0_1ceb3db4-60a5-11ec-8402-0a7404972c70_jpg.rf.yopxGW1eI8HFC00ktujR.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_1cf6837c-60a5-11ec-8402-0a7404972c70_jpg.rf.7jkbcqTe4nqJXPBZL313.jpg,train_D0_1cf6837c-60a5-11ec-8402-0a7404972c70_jpg.rf.7jkbcqTe4nqJXPBZL313.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_20cb474d-60a5-11ec-8402-0a7404972c70_jpg.rf.ziorUoEOtJp1V872YDaz.jpg,train_D0_20cb474d-60a5-11ec-8402-0a7404972c70_jpg.rf.ziorUoEOtJp1V872YDaz.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_20eae2b1-60a5-11ec-8402-0a7404972c70_jpg.rf.ozGQbFXXCkErtuSoxRoC.jpg,train_D0_20eae2b1-60a5-11ec-8402-0a7404972c70_jpg.rf.ozGQbFXXCkErtuSoxRoC.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_21057b05-60a5-11ec-8402-0a7404972c70_jpg.rf.8j2lFzCm3jBwpTG19nq3.jpg,train_D0_21057b05-60a5-11ec-8402-0a7404972c70_jpg.rf.8j2lFzCm3jBwpTG19nq3.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_211948f9-60a5-11ec-8402-0a7404972c70_jpg.rf.edC8YsjHNLmW0Fxk5QC0.jpg,train_D0_211948f9-60a5-11ec-8402-0a7404972c70_jpg.rf.edC8YsjHNLmW0Fxk5QC0.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_21261ff8-60a5-11ec-8402-0a7404972c70_jpg.rf.ZTA0cGBt3zWLHmWvc0Lq.jpg,train_D0_21261ff8-60a5-11ec-8402-0a7404972c70_jpg.rf.ZTA0cGBt3zWLHmWvc0Lq.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_21266b2a-60a5-11ec-8402-0a7404972c70_jpg.rf.g95C2eRfThPqbh9ZSuY3.jpg,train_D0_21266b2a-60a5-11ec-8402-0a7404972c70_jpg.rf.g95C2eRfThPqbh9ZSuY3.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_21290fb7-60a5-11ec-8402-0a7404972c70_jpg.rf.2Dx6SsLnbjnP9PfdVtdy.jpg,train_D0_21290fb7-60a5-11ec-8402-0a7404972c70_jpg.rf.2Dx6SsLnbjnP9PfdVtdy.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_212fc4df-60a5-11ec-8402-0a7404972c70_jpg.rf.7A4yI75ow4XMnzIBkyyV.jpg,train_D0_212fc4df-60a5-11ec-8402-0a7404972c70_jpg.rf.7A4yI75ow4XMnzIBkyyV.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_2144c0e4-60a5-11ec-8402-0a7404972c70_jpg.rf.qTwk2iEzgzVNqzDDYeFA.jpg,train_D0_2144c0e4-60a5-11ec-8402-0a7404972c70_jpg.rf.qTwk2iEzgzVNqzDDYeFA.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_30d44b13-60a5-11ec-8402-0a7404972c70_jpg.rf.MFFp3sMh0eYZHf0aREsv.jpg,train_D0_30d44b13-60a5-11ec-8402-0a7404972c70_jpg.rf.MFFp3sMh0eYZHf0aREsv.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_30ec3991-60a5-11ec-8402-0a7404972c70_jpg.rf.6YekKuF69X9BAErqGEuV.jpg,train_D0_30ec3991-60a5-11ec-8402-0a7404972c70_jpg.rf.6YekKuF69X9BAErqGEuV.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_3101186f-60a5-11ec-8402-0a7404972c70_jpg.rf.SQB40D972SKxCBHgqJSE.jpg,train_D0_3101186f-60a5-11ec-8402-0a7404972c70_jpg.rf.SQB40D972SKxCBHgqJSE.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_3105cc71-60a5-11ec-8402-0a7404972c70_jpg.rf.S7eJ9HJm3LuVEu2JSzpY.jpg,train_D0_3105cc71-60a5-11ec-8402-0a7404972c70_jpg.rf.S7eJ9HJm3LuVEu2JSzpY.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_3142fcd7-60a5-11ec-8402-0a7404972c70_jpg.rf.6EHQkhLutc4VbbnQYO3M.jpg,train_D0_3142fcd7-60a5-11ec-8402-0a7404972c70_jpg.rf.6EHQkhLutc4VbbnQYO3M.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_314f241e-60a5-11ec-8402-0a7404972c70_jpg.rf.k0roKFphETmgSZiiZzmg.jpg,train_D0_314f241e-60a5-11ec-8402-0a7404972c70_jpg.rf.k0roKFphETmgSZiiZzmg.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_3158ad0b-60a5-11ec-8402-0a7404972c70_jpg.rf.CMrxx8hrl9dZaybm7HpM.jpg,train_D0_3158ad0b-60a5-11ec-8402-0a7404972c70_jpg.rf.CMrxx8hrl9dZaybm7HpM.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_3159d7cf-60a5-11ec-8402-0a7404972c70_jpg.rf.sfzhwQon8KBTDDoPnnWt.jpg,train_D0_3159d7cf-60a5-11ec-8402-0a7404972c70_jpg.rf.sfzhwQon8KBTDDoPnnWt.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_315c8e38-60a5-11ec-8402-0a7404972c70_jpg.rf.hV3ie2stht3GszSt9OMi.jpg,train_D0_315c8e38-60a5-11ec-8402-0a7404972c70_jpg.rf.hV3ie2stht3GszSt9OMi.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_31682e02-60a5-11ec-8402-0a7404972c70_jpg.rf.pPTyTgLlB0NkPQBZbEhL.jpg,train_D0_31682e02-60a5-11ec-8402-0a7404972c70_jpg.rf.pPTyTgLlB0NkPQBZbEhL.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D0_316fb0d1-60a5-11ec-8402-0a7404972c70_jpg.rf.C1xJ4AWx4ZFW9Yy0jWmW.jpg,train_D0_316fb0d1-60a5-11ec-8402-0a7404972c70_jpg.rf.C1xJ4AWx4ZFW9Yy0jWmW.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D18_10331494-60a5-11ec-8402-0a7404972c70_jpg.rf.SS6muryUaLoCgvIiSNdH.jpg,train_D18_10331494-60a5-11ec-8402-0a7404972c70_jpg.rf.SS6muryUaLoCgvIiSNdH.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D18_10355644-60a5-11ec-8402-0a7404972c70_jpg.rf.CLVhuY8b7B28PtARftwp.jpg,train_D18_10355644-60a5-11ec-8402-0a7404972c70_jpg.rf.CLVhuY8b7B28PtARftwp.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D18_103780f5-60a5-11ec-8402-0a7404972c70_jpg.rf.hr6BDCN8tYkAdBcLwQrI.jpg,train_D18_103780f5-60a5-11ec-8402-0a7404972c70_jpg.rf.hr6BDCN8tYkAdBcLwQrI.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\train_D18_10888859-60a5-11ec-8402-0a7404972c70_jpg.rf.rcmd0Svs11FyMEmjvqXw.jpg,train_D18_10888859-60a5-11ec-8402-0a7404972c70_jpg.rf.rcmd0Svs11FyMEmjvqXw.jpg,conjunctivitis,train,dog_conjunctivitis,.jpg
