path,status,reason
expansion\dog_conjunctivitis\valid_D1_0dad41d6-60a5-11ec-8402-0a7404972c70_jpg.rf.Xp4sMHJyKETAU0tLcvfi.jpg,flagged,likely_blurry (var=10.7)
expansion\dog_conjunctivitis\valid_D1_0dbca471-60a5-11ec-8402-0a7404972c70_jpg.rf.JOQXrDsswEDfSTuTQ4Pc.jpg,flagged,likely_blurry (var=10.4)
expansion\dog_conjunctivitis\valid_D1_0e841ddd-60a5-11ec-8402-0a7404972c70_jpg.rf.4NM9MvmigetKKcyZjiFR.jpg,flagged,likely_blurry (var=10.9)
expansion\dog_conjunctivitis\valid_D1_0eb0b91e-60a5-11ec-8402-0a7404972c70_jpg.rf.KNi6dglBxjyfHyo07iD1.jpg,flagged,likely_blurry (var=12.2)
expansion\dog_conjunctivitis\valid_D1_0ffb5d60-60a5-11ec-8402-0a7404972c70_jpg.rf.VYT3FQvMhTxzGOMsmXJk.jpg,flagged,likely_blurry (var=13.9)
expansion\dog_conjunctivitis\valid_D1_108127ff-60a5-11ec-8402-0a7404972c70_jpg.rf.SFJXdoejDQSEkEYkVX6E.jpg,flagged,likely_blurry (var=11.2)
expansion\dog_conjunctivitis\valid_D1_110e0cfc-60a5-11ec-8402-0a7404972c70_jpg.rf.OBYSZYqXdfAf4jwYQDzK.jpg,flagged,likely_blurry (var=7.9)
expansion\dog_conjunctivitis\valid_D1_116ca7e3-60a5-11ec-8402-0a7404972c70_jpg.rf.a3IeZRrWeh0BFBd0TmdW.jpg,flagged,likely_blurry (var=10.7)
expansion\dog_conjunctivitis\valid_D1_1273d9d9-60a5-11ec-8402-0a7404972c70_jpg.rf.gPAkhfX0VzDrgh6GY9az.jpg,flagged,likely_blurry (var=29.1)
expansion\dog_conjunctivitis\valid_D1_127727b7-60a5-11ec-8402-0a7404972c70_jpg.rf.dy47Pb9yplLRX5sg3fJ4.jpg,flagged,likely_blurry (var=24.0)
expansion\dog_conjunctivitis\valid_D1_1294635f-60a5-11ec-8402-0a7404972c70_jpg.rf.FSQo5KWMG2XlfgBotqPC.jpg,flagged,likely_blurry (var=10.3)
expansion\dog_conjunctivitis\valid_D1_12eab858-60a5-11ec-8402-0a7404972c70_jpg.rf.WVJx5xRMasUNqiNNpeV3.jpg,flagged,likely_blurry (var=10.0)
expansion\dog_conjunctivitis\valid_D1_12f8e9ff-60a5-11ec-8402-0a7404972c70_jpg.rf.xmOoBZ8COqNoGrQQZvam.jpg,flagged,likely_blurry (var=21.6)
expansion\dog_conjunctivitis\valid_D1_136fb931-60a5-11ec-8402-0a7404972c70_jpg.rf.xg6mXuubx6WVWKX2FlfY.jpg,flagged,likely_blurry (var=10.0)
expansion\dog_conjunctivitis\valid_D1_1514c59d-60a5-11ec-8402-0a7404972c70_jpg.rf.EHDc5CjK5wHXGcUReFyy.jpg,ok,
expansion\dog_conjunctivitis\valid_D1_184a1d71-60a5-11ec-8402-0a7404972c70_jpg.rf.EJB9E7ASpxz1Xmmkimvi.jpg,ok,
expansion\dog_conjunctivitis\valid_D1_186294e7-60a5-11ec-8402-0a7404972c70_jpg.rf.EUnJ0CAJ85xHFWGtgqsW.jpg,ok,
expansion\dog_conjunctivitis\valid_D1_18c99089-60a5-11ec-8402-0a7404972c70_jpg.rf.josNphRmBjqsjw11cP9f.jpg,flagged,likely_blurry (var=13.6)
expansion\dog_conjunctivitis\valid_D1_18d09027-60a5-11ec-8402-0a7404972c70_jpg.rf.NhWfLet9Fy4EcrSBuETA.jpg,flagged,likely_blurry (var=9.0)
expansion\dog_conjunctivitis\valid_D1_18f347e9-60a5-11ec-8402-0a7404972c70_jpg.rf.3XlefeiI552UgZhEFYJP.jpg,flagged,likely_blurry (var=17.3)
expansion\dog_conjunctivitis\valid_D1_191d14c2-60a5-11ec-8402-0a7404972c70_jpg.rf.N96FjewAhpCu2cyOzkLS.jpg,ok,
expansion\dog_conjunctivitis\valid_D1_192154d0-60a5-11ec-8402-0a7404972c70_jpg.rf.unYPU5yvR2bnuOxBAPD9.jpg,flagged,likely_blurry (var=12.0)
expansion\dog_conjunctivitis\valid_D1_19268e83-60a5-11ec-8402-0a7404972c70_jpg.rf.f6HixrwH9q1tL4HWt2A2.jpg,flagged,likely_blurry (var=28.5)
expansion\dog_conjunctivitis\valid_D1_1d079ede-60a5-11ec-8402-0a7404972c70_jpg.rf.QCJ2Ho7ramgYVDxnJG9X.jpg,flagged,likely_blurry (var=24.9)
expansion\dog_conjunctivitis\valid_D1_21266563-60a5-11ec-8402-0a7404972c70_jpg.rf.K0Cr94Te2ShoQEglTVof.jpg,flagged,likely_blurry (var=5.8)
expansion\dog_conjunctivitis\valid_D1_213c702a-60a5-11ec-8402-0a7404972c70_jpg.rf.Feir5xngOnxaoWvnWpBr.jpg,flagged,likely_blurry (var=8.5)
expansion\dog_conjunctivitis\valid_D1_31306af9-60a5-11ec-8402-0a7404972c70_jpg.rf.K2GprgNbsYzL3dRqgvzv.jpg,flagged,likely_blurry (var=29.9)
expansion\dog_conjunctivitis\valid_D20_0370ee8c-60a5-11ec-8402-0a7404972c70_jpg.rf.sfAKRHefWy6MH3q2Vzl3.jpg,flagged,likely_blurry (var=23.8)
expansion\dog_conjunctivitis\valid_D20_10036a1d-60a5-11ec-8402-0a7404972c70_jpg.rf.GPl3x4zBguxSObuPe6t3.jpg,flagged,likely_blurry (var=20.2)
expansion\dog_conjunctivitis\valid_D20_10359dbc-60a5-11ec-8402-0a7404972c70_jpg.rf.txAHaPqR8Fg7Lj0cnRQb.jpg,flagged,likely_blurry (var=8.9)
expansion\dog_conjunctivitis\valid_D20_1055d726-60a5-11ec-8402-0a7404972c70_jpg.rf.7gylQZnGJ2phhEg32han.jpg,flagged,likely_blurry (var=11.4)
expansion\dog_conjunctivitis\valid_D20_1265a2e1-60a5-11ec-8402-0a7404972c70_jpg.rf.ggnRxdjRm9oAV0b0NRo9.jpg,flagged,likely_blurry (var=28.2)
expansion\dog_conjunctivitis\valid_D20_12708501-60a5-11ec-8402-0a7404972c70_jpg.rf.jMmygdNZgNpbEzgliEMR.jpg,flagged,likely_blurry (var=25.0)
expansion\dog_conjunctivitis\valid_D20_1277bb3d-60a5-11ec-8402-0a7404972c70_jpg.rf.gci6fAlRBNgnQABbdWL8.jpg,flagged,likely_blurry (var=16.9)
expansion\dog_conjunctivitis\valid_D20_1279d626-60a5-11ec-8402-0a7404972c70_jpg.rf.gaarZBVeN8a4udGos5T6.jpg,flagged,likely_blurry (var=23.5)
expansion\dog_conjunctivitis\valid_D20_129544d4-60a5-11ec-8402-0a7404972c70_jpg.rf.LsUMddZ2DHo2ilpk9JZd.jpg,flagged,likely_blurry (var=16.6)
expansion\dog_conjunctivitis\valid_D20_1390d460-60a5-11ec-8402-0a7404972c70_jpg.rf.VgaFhjYBK7MF08qcbJIg.jpg,flagged,likely_blurry (var=14.9)
expansion\dog_conjunctivitis\valid_D20_139413a9-60a5-11ec-8402-0a7404972c70_jpg.rf.Tuvn1tPy81Pv1qTdgkQ5.jpg,flagged,likely_blurry (var=8.7)
expansion\dog_conjunctivitis\valid_D20_1514fbd3-60a5-11ec-8402-0a7404972c70_jpg.rf.RvDacuM8vLrn1SSapneR.jpg,ok,
expansion\dog_conjunctivitis\valid_D20_1843f817-60a5-11ec-8402-0a7404972c70_jpg.rf.uqglBuSFkbavoQmcdrNp.jpg,ok,
expansion\dog_conjunctivitis\valid_D20_18490413-60a5-11ec-8402-0a7404972c70_jpg.rf.ylMIOwHRh6XOc4OCLr8a.jpg,ok,
expansion\dog_conjunctivitis\valid_D20_184971dc-60a5-11ec-8402-0a7404972c70_jpg.rf.oJJB0r1uIiQFsocHcyTo.jpg,ok,
expansion\dog_conjunctivitis\valid_D20_19083549-60a5-11ec-8402-0a7404972c70_jpg.rf.KYdVzKau3p4ctRLZKnFE.jpg,flagged,likely_blurry (var=5.1)
expansion\dog_conjunctivitis\valid_D20_21346383-60a5-11ec-8402-0a7404972c70_jpg.rf.nqBsIr6DxIPmdIEHRqkM.jpg,ok,
expansion\dog_conjunctivitis\valid_D20_213529e4-60a5-11ec-8402-0a7404972c70_jpg.rf.s3jzC2C0pIs5SmkRbA7F.jpg,flagged,likely_blurry (var=8.4)
expansion\dog_conjunctivitis\valid_D20_2138bc68-60a5-11ec-8402-0a7404972c70_jpg.rf.YBiWHPNmuabwaH4BM6fk.jpg,flagged,likely_blurry (var=20.1)
expansion\dog_conjunctivitis\valid_D20_30907d24-60a5-11ec-8402-0a7404972c70_jpg.rf.zmZwsCUt11nTJMGHoAsa.jpg,flagged,likely_blurry (var=13.8)
expansion\dog_conjunctivitis\valid_D21_03ad35cf-60a5-11ec-8402-0a7404972c70_jpg.rf.pHxhcyLQsS5mAnyoDdYv.jpg,ok,
expansion\dog_conjunctivitis\valid_D21_0dca4847-60a5-11ec-8402-0a7404972c70_jpg.rf.LbVicKtcJdbIPMSqIAh0.jpg,flagged,likely_blurry (var=8.4)
expansion\dog_conjunctivitis\valid_D21_0eb01928-60a5-11ec-8402-0a7404972c70_jpg.rf.BzBx5mGmHwBuzeuj92zB.jpg,flagged,likely_blurry (var=27.5)
expansion\dog_conjunctivitis\valid_D21_0f00a607-60a5-11ec-8402-0a7404972c70_jpg.rf.EvVG19oydONQhYlkulf0.jpg,ok,
expansion\dog_conjunctivitis\valid_D21_10bb540a-60a5-11ec-8402-0a7404972c70_jpg.rf.ZIEHIVULZFlJd8sWHFaa.jpg,flagged,likely_blurry (var=12.5)
expansion\dog_conjunctivitis\valid_D2_03abffa6-60a5-11ec-8402-0a7404972c70_jpg.rf.DslIF9kAVOSrm5RwHrPF.jpg,ok,
expansion\dog_conjunctivitis\valid_D2_0dd60584-60a5-11ec-8402-0a7404972c70_jpg.rf.o275oV47F8RBKjIGVxAA.jpg,flagged,likely_blurry (var=13.4)
expansion\dog_conjunctivitis\valid_D2_0e7c0ce3-60a5-11ec-8402-0a7404972c70_jpg.rf.7x0d1EDZZWkdDl5mspXd.jpg,flagged,likely_blurry (var=28.8)
expansion\dog_conjunctivitis\valid_D2_1026f44f-60a5-11ec-8402-0a7404972c70_jpg.rf.r9qCb4MGJP3WBvkCNiOE.jpg,flagged,likely_blurry (var=5.8)
expansion\dog_conjunctivitis\valid_D2_103610b2-60a5-11ec-8402-0a7404972c70_jpg.rf.bsxF1vw2GYk8BVk5VbQ9.jpg,flagged,likely_blurry (var=10.7)
expansion\dog_conjunctivitis\valid_D2_103ced32-60a5-11ec-8402-0a7404972c70_jpg.rf.pHKuiGzHCsbbA30sAVhh.jpg,flagged,likely_blurry (var=12.0)
expansion\dog_conjunctivitis\valid_D2_108ff639-60a5-11ec-8402-0a7404972c70_jpg.rf.ZhQ4wCg8vAOcJvVhkNFZ.jpg,flagged,likely_blurry (var=7.7)
expansion\dog_conjunctivitis\valid_D2_10a3a455-60a5-11ec-8402-0a7404972c70_jpg.rf.AXeHq18WRm9m8klVilHW.jpg,flagged,likely_blurry (var=8.5)
expansion\dog_conjunctivitis\valid_D2_12642350-60a5-11ec-8402-0a7404972c70_jpg.rf.bU1u2XmGlAciku9mc4QP.jpg,flagged,likely_blurry (var=27.6)
expansion\dog_conjunctivitis\valid_D2_126b0fdc-60a5-11ec-8402-0a7404972c70_jpg.rf.ZDugXDOyT2p2JJiYWuOe.jpg,flagged,likely_blurry (var=19.6)
expansion\dog_conjunctivitis\valid_D2_128ef0b9-60a5-11ec-8402-0a7404972c70_jpg.rf.Yu2dn98RxE7EYTVRXyuq.jpg,flagged,likely_blurry (var=15.2)
expansion\dog_conjunctivitis\valid_D2_12cf1169-60a5-11ec-8402-0a7404972c70_jpg.rf.Pa7QgQ8DXZsHjMmebsnF.jpg,ok,
expansion\dog_conjunctivitis\valid_D2_12e9d9ba-60a5-11ec-8402-0a7404972c70_jpg.rf.qJ0vStCrX3ejQ2Brx1GV.jpg,flagged,likely_blurry (var=11.2)
expansion\dog_conjunctivitis\valid_D2_12f46b5c-60a5-11ec-8402-0a7404972c70_jpg.rf.o9C7ia1V5mZLq3gvY9Td.jpg,flagged,likely_blurry (var=12.2)
expansion\dog_conjunctivitis\valid_D2_18629d30-60a5-11ec-8402-0a7404972c70_jpg.rf.SaNILlq4WB47sgKTqwYc.jpg,ok,
expansion\dog_conjunctivitis\valid_D2_188ccdab-60a5-11ec-8402-0a7404972c70_jpg.rf.cHozdgpGvrYbCS6c6CQz.jpg,ok,
expansion\dog_conjunctivitis\valid_D2_1d0b48ba-60a5-11ec-8402-0a7404972c70_jpg.rf.kBQznbjxbHlJdlzejz9Q.jpg,ok,
expansion\dog_conjunctivitis\valid_D2_211bea95-60a5-11ec-8402-0a7404972c70_jpg.rf.ugamhIwXJBNIewpxtTkp.jpg,flagged,likely_blurry (var=27.6)
expansion\dog_conjunctivitis\valid_D2_214143b1-60a5-11ec-8402-0a7404972c70_jpg.rf.kHXR7tspzSWdBNVIgvEF.jpg,flagged,likely_blurry (var=8.5)
expansion\dog_conjunctivitis\valid_D2_30c77f9d-60a5-11ec-8402-0a7404972c70_jpg.rf.8pEgl0aRgnzKEiT4Ewcv.jpg,flagged,likely_blurry (var=24.2)
expansion\dog_conjunctivitis\valid_D2_30e9f5a3-60a5-11ec-8402-0a7404972c70_jpg.rf.SG5uqtraZRxLWteqkNjD.jpg,flagged,likely_blurry (var=10.2)
expansion\dog_conjunctivitis\valid_D2_31100ed9-60a5-11ec-8402-0a7404972c70_jpg.rf.EZUNz3Ccxy0Au6TLgb01.jpg,flagged,likely_blurry (var=8.3)
expansion\dog_conjunctivitis\valid_D3_0d510313-60a5-11ec-8402-0a7404972c70_jpg.rf.qCd1HxPtu16Wuzifxn6h.jpg,flagged,likely_blurry (var=10.8)
expansion\dog_conjunctivitis\valid_D3_0daf628a-60a5-11ec-8402-0a7404972c70_jpg.rf.hTXLtJVeQyoWtRahO5c0.jpg,flagged,likely_blurry (var=9.2)
expansion\dog_conjunctivitis\valid_D3_0dc8601c-60a5-11ec-8402-0a7404972c70_jpg.rf.Gdtr5FLa7GAd5WgPhY9v.jpg,flagged,likely_blurry (var=11.2)
expansion\dog_conjunctivitis\valid_D3_0e540352-60a5-11ec-8402-0a7404972c70_jpg.rf.VFGRiOt8R7v77fX42cAc.jpg,ok,
expansion\dog_conjunctivitis\valid_D3_0eeb9eab-60a5-11ec-8402-0a7404972c70_jpg.rf.IcVhk3MjIcVsk8WLrRsw.jpg,ok,
expansion\dog_conjunctivitis\valid_D3_10a1713c-60a5-11ec-8402-0a7404972c70_jpg.rf.ABkWmfSvBdmpSC4NMSVp.jpg,flagged,likely_blurry (var=10.3)
expansion\dog_conjunctivitis\valid_D3_10bc2723-60a5-11ec-8402-0a7404972c70_jpg.rf.wU5pyCjpECGmfGWEG9vB.jpg,flagged,likely_blurry (var=8.4)
expansion\dog_conjunctivitis\valid_D3_10fd1e24-60a5-11ec-8402-0a7404972c70_jpg.rf.gB8CgFeu31QRMCIVk8fu.jpg,flagged,likely_blurry (var=10.0)
expansion\dog_conjunctivitis\valid_D3_12e1ac85-60a5-11ec-8402-0a7404972c70_jpg.rf.rdrmTPOQbK3Y3XqFn95g.jpg,ok,
expansion\dog_conjunctivitis\valid_D3_1cf6a53c-60a5-11ec-8402-0a7404972c70_jpg.rf.oRd0HCOgZeKKpsTjZhJj.jpg,flagged,likely_blurry (var=9.8)
expansion\dog_conjunctivitis\valid_D3_20f5f0d8-60a5-11ec-8402-0a7404972c70_jpg.rf.7ka03OUWcetSk9j6LRhR.jpg,flagged,likely_blurry (var=12.4)
expansion\dog_conjunctivitis\valid_D3_20f63f4c-60a5-11ec-8402-0a7404972c70_jpg.rf.sVIw1CG0X1wF52L1JEVJ.jpg,flagged,likely_blurry (var=10.1)
expansion\dog_conjunctivitis\valid_D3_20fff3a9-60a5-11ec-8402-0a7404972c70_jpg.rf.0GLmBI25iwEHKZGrauF0.jpg,flagged,likely_blurry (var=28.9)
