path,filename,split,extension
expansion\dog_entropion\train_D31_0e4e57b6-60a5-11ec-8402-0a7404972c70_jpg.rf.wJunXTFBb2xS2NSak84k.jpg,train_D31_0e4e57b6-60a5-11ec-8402-0a7404972c70_jpg.rf.wJunXTFBb2xS2NSak84k.jpg,train,.jpg
expansion\dog_entropion\train_D31_0e51ae6a-60a5-11ec-8402-0a7404972c70_jpg.rf.uGvqWGAmNBfROIFxOWqx.jpg,train_D31_0e51ae6a-60a5-11ec-8402-0a7404972c70_jpg.rf.uGvqWGAmNBfROIFxOWqx.jpg,train,.jpg
expansion\dog_entropion\train_D31_0e577e8b-60a5-11ec-8402-0a7404972c70_jpg.rf.Y1cqxzYvwLnRx4ecmzTI.jpg,train_D31_0e577e8b-60a5-11ec-8402-0a7404972c70_jpg.rf.Y1cqxzYvwLnRx4ecmzTI.jpg,train,.jpg
expansion\dog_entropion\train_D31_0e59a0c3-60a5-11ec-8402-0a7404972c70_jpg.rf.muIE0b30VnVCRDNvpk4e.jpg,train_D31_0e59a0c3-60a5-11ec-8402-0a7404972c70_jpg.rf.muIE0b30VnVCRDNvpk4e.jpg,train,.jpg
expansion\dog_entropion\train_D31_0e5bedc1-60a5-11ec-8402-0a7404972c70_jpg.rf.ALnYcYU6gGldn2UGksdN.jpg,train_D31_0e5bedc1-60a5-11ec-8402-0a7404972c70_jpg.rf.ALnYcYU6gGldn2UGksdN.jpg,train,.jpg
expansion\dog_entropion\train_D31_0e5ccd7c-60a5-11ec-8402-0a7404972c70_jpg.rf.NSVgk8lPnyfmjIjFcLAd.jpg,train_D31_0e5ccd7c-60a5-11ec-8402-0a7404972c70_jpg.rf.NSVgk8lPnyfmjIjFcLAd.jpg,train,.jpg
expansion\dog_entropion\train_D31_0e60690a-60a5-11ec-8402-0a7404972c70_jpg.rf.mSrODnuPHwJiEEeiF63M.jpg,train_D31_0e60690a-60a5-11ec-8402-0a7404972c70_jpg.rf.mSrODnuPHwJiEEeiF63M.jpg,train,.jpg
expansion\dog_entropion\train_D31_0e6091d7-60a5-11ec-8402-0a7404972c70_jpg.rf.4alzDL3eBVukRMQE986r.jpg,train_D31_0e6091d7-60a5-11ec-8402-0a7404972c70_jpg.rf.4alzDL3eBVukRMQE986r.jpg,train,.jpg
expansion\dog_entropion\train_D31_0e65488a-60a5-11ec-8402-0a7404972c70_jpg.rf.rX9mTlWhkLRTBGa9sVNc.jpg,train_D31_0e65488a-60a5-11ec-8402-0a7404972c70_jpg.rf.rX9mTlWhkLRTBGa9sVNc.jpg,train,.jpg
expansion\dog_entropion\train_D31_0e7feda5-60a5-11ec-8402-0a7404972c70_jpg.rf.7U4zTsUciPoBs2Pwf7YK.jpg,train_D31_0e7feda5-60a5-11ec-8402-0a7404972c70_jpg.rf.7U4zTsUciPoBs2Pwf7YK.jpg,train,.jpg
expansion\dog_entropion\train_D31_2e29a27c-60a5-11ec-8402-0a7404972c70_jpg.rf.QVX1gP3miGJWbpOat63H.jpg,train_D31_2e29a27c-60a5-11ec-8402-0a7404972c70_jpg.rf.QVX1gP3miGJWbpOat63H.jpg,train,.jpg
expansion\dog_entropion\train_D31_31c8947f-60a5-11ec-8402-0a7404972c70_jpg.rf.g9JinEQkEZQqVUu289BH.jpg,train_D31_31c8947f-60a5-11ec-8402-0a7404972c70_jpg.rf.g9JinEQkEZQqVUu289BH.jpg,train,.jpg
expansion\dog_entropion\train_D31_31c8f4ef-60a5-11ec-8402-0a7404972c70_jpg.rf.FEoBNKHpOleCY0plRKxV.jpg,train_D31_31c8f4ef-60a5-11ec-8402-0a7404972c70_jpg.rf.FEoBNKHpOleCY0plRKxV.jpg,train,.jpg
expansion\dog_entropion\train_D31_335a5600-60a5-11ec-8402-0a7404972c70_jpg.rf.SFY5bfgRNI2BNANwuDp2.jpg,train_D31_335a5600-60a5-11ec-8402-0a7404972c70_jpg.rf.SFY5bfgRNI2BNANwuDp2.jpg,train,.jpg
expansion\dog_entropion\train_D31_36ae6f87-60a5-11ec-8402-0a7404972c70_jpg.rf.AqGk1YdAp63sVBnyPzFU.jpg,train_D31_36ae6f87-60a5-11ec-8402-0a7404972c70_jpg.rf.AqGk1YdAp63sVBnyPzFU.jpg,train,.jpg
expansion\dog_entropion\train_D32_036375ad-60a5-11ec-8402-0a7404972c70_jpg.rf.duQQU52gYIJR66G24lWE.jpg,train_D32_036375ad-60a5-11ec-8402-0a7404972c70_jpg.rf.duQQU52gYIJR66G24lWE.jpg,train,.jpg
expansion\dog_entropion\train_D32_0369e501-60a5-11ec-8402-0a7404972c70_jpg.rf.eS04jbvnFVc52SAFwNYH.jpg,train_D32_0369e501-60a5-11ec-8402-0a7404972c70_jpg.rf.eS04jbvnFVc52SAFwNYH.jpg,train,.jpg
expansion\dog_entropion\train_D32_0e448f16-60a5-11ec-8402-0a7404972c70_jpg.rf.0mM1xDJfSlZZ56ellLiC.jpg,train_D32_0e448f16-60a5-11ec-8402-0a7404972c70_jpg.rf.0mM1xDJfSlZZ56ellLiC.jpg,train,.jpg
expansion\dog_entropion\train_D32_0e465afb-60a5-11ec-8402-0a7404972c70_jpg.rf.ghEXMHAMatrDJQqhOgV5.jpg,train_D32_0e465afb-60a5-11ec-8402-0a7404972c70_jpg.rf.ghEXMHAMatrDJQqhOgV5.jpg,train,.jpg
expansion\dog_entropion\train_D32_0e4a98b3-60a5-11ec-8402-0a7404972c70_jpg.rf.L8JuDZecCj1t2GPTjyjT.jpg,train_D32_0e4a98b3-60a5-11ec-8402-0a7404972c70_jpg.rf.L8JuDZecCj1t2GPTjyjT.jpg,train,.jpg
expansion\dog_entropion\train_D32_0e59a61a-60a5-11ec-8402-0a7404972c70_jpg.rf.L3EiiCHwduxiNNLS7Efc.jpg,train_D32_0e59a61a-60a5-11ec-8402-0a7404972c70_jpg.rf.L3EiiCHwduxiNNLS7Efc.jpg,train,.jpg
expansion\dog_entropion\train_D32_0e5a8ee5-60a5-11ec-8402-0a7404972c70_jpg.rf.HP9MICDROLoz5YDcJ1lE.jpg,train_D32_0e5a8ee5-60a5-11ec-8402-0a7404972c70_jpg.rf.HP9MICDROLoz5YDcJ1lE.jpg,train,.jpg
expansion\dog_entropion\train_D32_0e5d315a-60a5-11ec-8402-0a7404972c70_jpg.rf.pTqj7P1V0PVHDKa4bejQ.jpg,train_D32_0e5d315a-60a5-11ec-8402-0a7404972c70_jpg.rf.pTqj7P1V0PVHDKa4bejQ.jpg,train,.jpg
expansion\dog_entropion\train_D32_0e5f45ad-60a5-11ec-8402-0a7404972c70_jpg.rf.dHCcQHJ1zzv7QOI8Fa41.jpg,train_D32_0e5f45ad-60a5-11ec-8402-0a7404972c70_jpg.rf.dHCcQHJ1zzv7QOI8Fa41.jpg,train,.jpg
expansion\dog_entropion\train_D32_0e625931-60a5-11ec-8402-0a7404972c70_jpg.rf.bOkJP643bYylVSP5bIyF.jpg,train_D32_0e625931-60a5-11ec-8402-0a7404972c70_jpg.rf.bOkJP643bYylVSP5bIyF.jpg,train,.jpg
expansion\dog_entropion\train_D32_333db204-60a5-11ec-8402-0a7404972c70_jpg.rf.hVvTGz48nzUPQ8xALujq.jpg,train_D32_333db204-60a5-11ec-8402-0a7404972c70_jpg.rf.hVvTGz48nzUPQ8xALujq.jpg,train,.jpg
expansion\dog_entropion\train_D32_3341cb1c-60a5-11ec-8402-0a7404972c70_jpg.rf.VW6RyziZ3ddvVZSXXvPn.jpg,train_D32_3341cb1c-60a5-11ec-8402-0a7404972c70_jpg.rf.VW6RyziZ3ddvVZSXXvPn.jpg,train,.jpg
expansion\dog_entropion\train_D33_0e46657d-60a5-11ec-8402-0a7404972c70_jpg.rf.nFCOV4NNIxGYbOysc1jp.jpg,train_D33_0e46657d-60a5-11ec-8402-0a7404972c70_jpg.rf.nFCOV4NNIxGYbOysc1jp.jpg,train,.jpg
expansion\dog_entropion\train_D33_0e4dab98-60a5-11ec-8402-0a7404972c70_jpg.rf.fJl7Xd4tyoWfQ9upR5JS.jpg,train_D33_0e4dab98-60a5-11ec-8402-0a7404972c70_jpg.rf.fJl7Xd4tyoWfQ9upR5JS.jpg,train,.jpg
expansion\dog_entropion\train_D33_0e574265-60a5-11ec-8402-0a7404972c70_jpg.rf.DCIoa2cejdwb5bSXN22t.jpg,train_D33_0e574265-60a5-11ec-8402-0a7404972c70_jpg.rf.DCIoa2cejdwb5bSXN22t.jpg,train,.jpg
expansion\dog_entropion\train_D33_0e59b9d0-60a5-11ec-8402-0a7404972c70_jpg.rf.6xDaVU10FFYmeUJYfiuw.jpg,train_D33_0e59b9d0-60a5-11ec-8402-0a7404972c70_jpg.rf.6xDaVU10FFYmeUJYfiuw.jpg,train,.jpg
expansion\dog_entropion\train_D33_0e5d0c03-60a5-11ec-8402-0a7404972c70_jpg.rf.MM74ViOn5jEcILGXoeiE.jpg,train_D33_0e5d0c03-60a5-11ec-8402-0a7404972c70_jpg.rf.MM74ViOn5jEcILGXoeiE.jpg,train,.jpg
expansion\dog_entropion\train_D33_0e5f4f9f-60a5-11ec-8402-0a7404972c70_jpg.rf.qwqtxssLmWy0Std8ok81.jpg,train_D33_0e5f4f9f-60a5-11ec-8402-0a7404972c70_jpg.rf.qwqtxssLmWy0Std8ok81.jpg,train,.jpg
expansion\dog_entropion\train_D33_335ea952-60a5-11ec-8402-0a7404972c70_jpg.rf.tQIycJe5r1PCKjcmEIaD.jpg,train_D33_335ea952-60a5-11ec-8402-0a7404972c70_jpg.rf.tQIycJe5r1PCKjcmEIaD.jpg,train,.jpg
expansion\dog_entropion\train_D33_36c70454-60a5-11ec-8402-0a7404972c70_jpg.rf.nRySwqcukSjEOyBS3DeF.jpg,train_D33_36c70454-60a5-11ec-8402-0a7404972c70_jpg.rf.nRySwqcukSjEOyBS3DeF.jpg,train,.jpg
expansion\dog_entropion\train_D33_3d940c29-60a5-11ec-8402-0a7404972c70_jpg.rf.plmg9Ja5O3dedHXtbm80.jpg,train_D33_3d940c29-60a5-11ec-8402-0a7404972c70_jpg.rf.plmg9Ja5O3dedHXtbm80.jpg,train,.jpg
expansion\dog_entropion\train_D34_0367e2fa-60a5-11ec-8402-0a7404972c70_jpg.rf.h2VjRj9fwAh8iUUt1Cay.jpg,train_D34_0367e2fa-60a5-11ec-8402-0a7404972c70_jpg.rf.h2VjRj9fwAh8iUUt1Cay.jpg,train,.jpg
expansion\dog_entropion\train_D34_03686a65-60a5-11ec-8402-0a7404972c70_jpg.rf.MkDEpjRxdWmpJPF3pL6E.jpg,train_D34_03686a65-60a5-11ec-8402-0a7404972c70_jpg.rf.MkDEpjRxdWmpJPF3pL6E.jpg,train,.jpg
expansion\dog_entropion\train_D34_0e411d55-60a5-11ec-8402-0a7404972c70_jpg.rf.kv50qVyXO9t4bdUnltdU.jpg,train_D34_0e411d55-60a5-11ec-8402-0a7404972c70_jpg.rf.kv50qVyXO9t4bdUnltdU.jpg,train,.jpg
expansion\dog_entropion\train_D34_0e434ab5-60a5-11ec-8402-0a7404972c70_jpg.rf.AMtOayTeTAiY7cFCKtLK.jpg,train_D34_0e434ab5-60a5-11ec-8402-0a7404972c70_jpg.rf.AMtOayTeTAiY7cFCKtLK.jpg,train,.jpg
expansion\dog_entropion\train_D34_0e531389-60a5-11ec-8402-0a7404972c70_jpg.rf.sokokwCTN5fwl0uOUfE6.jpg,train_D34_0e531389-60a5-11ec-8402-0a7404972c70_jpg.rf.sokokwCTN5fwl0uOUfE6.jpg,train,.jpg
expansion\dog_entropion\train_D34_0e57474d-60a5-11ec-8402-0a7404972c70_jpg.rf.bEZyRD1Co6rs4DkAJUVC.jpg,train_D34_0e57474d-60a5-11ec-8402-0a7404972c70_jpg.rf.bEZyRD1Co6rs4DkAJUVC.jpg,train,.jpg
expansion\dog_entropion\train_D34_0e58762b-60a5-11ec-8402-0a7404972c70_jpg.rf.ofsViPPimQ3AeBkur9LA.jpg,train_D34_0e58762b-60a5-11ec-8402-0a7404972c70_jpg.rf.ofsViPPimQ3AeBkur9LA.jpg,train,.jpg
expansion\dog_entropion\train_D34_0e58d96a-60a5-11ec-8402-0a7404972c70_jpg.rf.6QvHi7ETz09bY395qcxy.jpg,train_D34_0e58d96a-60a5-11ec-8402-0a7404972c70_jpg.rf.6QvHi7ETz09bY395qcxy.jpg,train,.jpg
expansion\dog_entropion\train_D34_0e5c3f4e-60a5-11ec-8402-0a7404972c70_jpg.rf.lnk275Ss4pAzxm5Munl5.jpg,train_D34_0e5c3f4e-60a5-11ec-8402-0a7404972c70_jpg.rf.lnk275Ss4pAzxm5Munl5.jpg,train,.jpg
expansion\dog_entropion\train_D34_0e5d87c9-60a5-11ec-8402-0a7404972c70_jpg.rf.u9UQqRcnkMFYHuiajk1A.jpg,train_D34_0e5d87c9-60a5-11ec-8402-0a7404972c70_jpg.rf.u9UQqRcnkMFYHuiajk1A.jpg,train,.jpg
expansion\dog_entropion\train_D34_0e65628b-60a5-11ec-8402-0a7404972c70_jpg.rf.ZtcjfpgPayrAk6bPc5m4.jpg,train_D34_0e65628b-60a5-11ec-8402-0a7404972c70_jpg.rf.ZtcjfpgPayrAk6bPc5m4.jpg,train,.jpg
expansion\dog_entropion\train_D34_0e6d2cb3-60a5-11ec-8402-0a7404972c70_jpg.rf.CE1zX48uHVcz3gm8Al5k.jpg,train_D34_0e6d2cb3-60a5-11ec-8402-0a7404972c70_jpg.rf.CE1zX48uHVcz3gm8Al5k.jpg,train,.jpg
expansion\dog_entropion\train_D34_2ed4d8fb-60a5-11ec-8402-0a7404972c70_jpg.rf.2jNMMNg2uMHxGgnz18X6.jpg,train_D34_2ed4d8fb-60a5-11ec-8402-0a7404972c70_jpg.rf.2jNMMNg2uMHxGgnz18X6.jpg,train,.jpg
expansion\dog_entropion\train_D34_333d533a-60a5-11ec-8402-0a7404972c70_jpg.rf.INV5xGphfD9Dd8SyIhtG.jpg,train_D34_333d533a-60a5-11ec-8402-0a7404972c70_jpg.rf.INV5xGphfD9Dd8SyIhtG.jpg,train,.jpg
expansion\dog_entropion\train_D34_36ad3336-60a5-11ec-8402-0a7404972c70_jpg.rf.teSRz5LcmT0BHpVdDHu0.jpg,train_D34_36ad3336-60a5-11ec-8402-0a7404972c70_jpg.rf.teSRz5LcmT0BHpVdDHu0.jpg,train,.jpg
expansion\dog_entropion\train_D35_0e4c6aa1-60a5-11ec-8402-0a7404972c70_jpg.rf.nSP4CzJFj7IUKx102D2n.jpg,train_D35_0e4c6aa1-60a5-11ec-8402-0a7404972c70_jpg.rf.nSP4CzJFj7IUKx102D2n.jpg,train,.jpg
expansion\dog_entropion\train_D35_0e5d218b-60a5-11ec-8402-0a7404972c70_jpg.rf.uxcy7G9bvmcp9UWD3G26.jpg,train_D35_0e5d218b-60a5-11ec-8402-0a7404972c70_jpg.rf.uxcy7G9bvmcp9UWD3G26.jpg,train,.jpg
expansion\dog_entropion\train_D3_03623e8b-60a5-11ec-8402-0a7404972c70_jpg.rf.QUD6rT3XR0LanP9xJESy.jpg,train_D3_03623e8b-60a5-11ec-8402-0a7404972c70_jpg.rf.QUD6rT3XR0LanP9xJESy.jpg,train,.jpg
expansion\dog_entropion\train_D3_0369b5a0-60a5-11ec-8402-0a7404972c70_jpg.rf.d2xLgKq7QDVxaKNyhb9s.jpg,train_D3_0369b5a0-60a5-11ec-8402-0a7404972c70_jpg.rf.d2xLgKq7QDVxaKNyhb9s.jpg,train,.jpg
expansion\dog_entropion\train_D3_03719afb-60a5-11ec-8402-0a7404972c70_jpg.rf.ZFVJ0CuicbK9CZ918Rky.jpg,train_D3_03719afb-60a5-11ec-8402-0a7404972c70_jpg.rf.ZFVJ0CuicbK9CZ918Rky.jpg,train,.jpg
expansion\dog_entropion\train_D3_0e46088c-60a5-11ec-8402-0a7404972c70_jpg.rf.huH77gIjvRbEFkt1WY0N.jpg,train_D3_0e46088c-60a5-11ec-8402-0a7404972c70_jpg.rf.huH77gIjvRbEFkt1WY0N.jpg,train,.jpg
expansion\dog_entropion\train_D3_0e573835-60a5-11ec-8402-0a7404972c70_jpg.rf.IZGp4TgJDgpiASfALriv.jpg,train_D3_0e573835-60a5-11ec-8402-0a7404972c70_jpg.rf.IZGp4TgJDgpiASfALriv.jpg,train,.jpg
expansion\dog_entropion\train_D3_0e58812f-60a5-11ec-8402-0a7404972c70_jpg.rf.lYXtamDhZ3x0cPrGPGCs.jpg,train_D3_0e58812f-60a5-11ec-8402-0a7404972c70_jpg.rf.lYXtamDhZ3x0cPrGPGCs.jpg,train,.jpg
expansion\dog_entropion\train_D3_0e5ea829-60a5-11ec-8402-0a7404972c70_jpg.rf.bAWQ8SuVASg8oFuujyvC.jpg,train_D3_0e5ea829-60a5-11ec-8402-0a7404972c70_jpg.rf.bAWQ8SuVASg8oFuujyvC.jpg,train,.jpg
expansion\dog_entropion\train_D3_0e5f59e5-60a5-11ec-8402-0a7404972c70_jpg.rf.bJALD1io2atHXyJz5EXy.jpg,train_D3_0e5f59e5-60a5-11ec-8402-0a7404972c70_jpg.rf.bJALD1io2atHXyJz5EXy.jpg,train,.jpg
expansion\dog_entropion\train_D3_0e6014f6-60a5-11ec-8402-0a7404972c70_jpg.rf.XVKnHYS3qfxYC5sp8tPB.jpg,train_D3_0e6014f6-60a5-11ec-8402-0a7404972c70_jpg.rf.XVKnHYS3qfxYC5sp8tPB.jpg,train,.jpg
expansion\dog_entropion\train_D3_0e604b26-60a5-11ec-8402-0a7404972c70_jpg.rf.yrRcIZuDLWw6wzI8A8MD.jpg,train_D3_0e604b26-60a5-11ec-8402-0a7404972c70_jpg.rf.yrRcIZuDLWw6wzI8A8MD.jpg,train,.jpg
expansion\dog_entropion\train_D3_0e605504-60a5-11ec-8402-0a7404972c70_jpg.rf.5Ubvgd5UZoIDdNrWJOuZ.jpg,train_D3_0e605504-60a5-11ec-8402-0a7404972c70_jpg.rf.5Ubvgd5UZoIDdNrWJOuZ.jpg,train,.jpg
expansion\dog_entropion\train_D3_0e6059f4-60a5-11ec-8402-0a7404972c70_jpg.rf.BExZczhMJ9qyNXXs3XIn.jpg,train_D3_0e6059f4-60a5-11ec-8402-0a7404972c70_jpg.rf.BExZczhMJ9qyNXXs3XIn.jpg,train,.jpg
expansion\dog_entropion\train_D3_0e61d1c3-60a5-11ec-8402-0a7404972c70_jpg.rf.ytKYJrtuBIQtuQ71c5OS.jpg,train_D3_0e61d1c3-60a5-11ec-8402-0a7404972c70_jpg.rf.ytKYJrtuBIQtuQ71c5OS.jpg,train,.jpg
expansion\dog_entropion\train_D3_0e6296aa-60a5-11ec-8402-0a7404972c70_jpg.rf.9Koeil6Ef6X8eNwDdi5K.jpg,train_D3_0e6296aa-60a5-11ec-8402-0a7404972c70_jpg.rf.9Koeil6Ef6X8eNwDdi5K.jpg,train,.jpg
expansion\dog_entropion\train_D3_0e6424e7-60a5-11ec-8402-0a7404972c70_jpg.rf.InJIw3XKUCnxvyqr4VgC.jpg,train_D3_0e6424e7-60a5-11ec-8402-0a7404972c70_jpg.rf.InJIw3XKUCnxvyqr4VgC.jpg,train,.jpg
expansion\dog_entropion\train_D3_2e25ea1b-60a5-11ec-8402-0a7404972c70_jpg.rf.CFQAlrPWVr9rEe6b4xNI.jpg,train_D3_2e25ea1b-60a5-11ec-8402-0a7404972c70_jpg.rf.CFQAlrPWVr9rEe6b4xNI.jpg,train,.jpg
expansion\dog_entropion\train_D3_2f1cdc59-60a5-11ec-8402-0a7404972c70_jpg.rf.a3a13iM2jMCZ7JpisGwF.jpg,train_D3_2f1cdc59-60a5-11ec-8402-0a7404972c70_jpg.rf.a3a13iM2jMCZ7JpisGwF.jpg,train,.jpg
expansion\dog_entropion\train_D3_30c71509-60a5-11ec-8402-0a7404972c70_jpg.rf.1cAT0DBqXNRFqHmhRIx5.jpg,train_D3_30c71509-60a5-11ec-8402-0a7404972c70_jpg.rf.1cAT0DBqXNRFqHmhRIx5.jpg,train,.jpg
expansion\dog_entropion\train_D3_32859db0-60a5-11ec-8402-0a7404972c70_jpg.rf.Yklm30mSmseOErjdmj3u.jpg,train_D3_32859db0-60a5-11ec-8402-0a7404972c70_jpg.rf.Yklm30mSmseOErjdmj3u.jpg,train,.jpg
expansion\dog_entropion\train_D4_0e43ef52-60a5-11ec-8402-0a7404972c70_jpg.rf.inNI1wM5edS7m0SETM5n.jpg,train_D4_0e43ef52-60a5-11ec-8402-0a7404972c70_jpg.rf.inNI1wM5edS7m0SETM5n.jpg,train,.jpg
expansion\dog_entropion\train_D4_0e45bf1b-60a5-11ec-8402-0a7404972c70_jpg.rf.f25MxcysH2rrl51T23Ip.jpg,train_D4_0e45bf1b-60a5-11ec-8402-0a7404972c70_jpg.rf.f25MxcysH2rrl51T23Ip.jpg,train,.jpg
expansion\dog_entropion\train_D4_0e49c17c-60a5-11ec-8402-0a7404972c70_jpg.rf.wlMW0Z7o4O7xGmVaSWoR.jpg,train_D4_0e49c17c-60a5-11ec-8402-0a7404972c70_jpg.rf.wlMW0Z7o4O7xGmVaSWoR.jpg,train,.jpg
expansion\dog_entropion\train_D4_0e4e835f-60a5-11ec-8402-0a7404972c70_jpg.rf.M5JZNS6PJILwrjHJ3S5r.jpg,train_D4_0e4e835f-60a5-11ec-8402-0a7404972c70_jpg.rf.M5JZNS6PJILwrjHJ3S5r.jpg,train,.jpg
expansion\dog_entropion\train_D4_0e4ef89c-60a5-11ec-8402-0a7404972c70_jpg.rf.uFYDqTAvjiVHnL9Ri1bl.jpg,train_D4_0e4ef89c-60a5-11ec-8402-0a7404972c70_jpg.rf.uFYDqTAvjiVHnL9Ri1bl.jpg,train,.jpg
expansion\dog_entropion\train_D4_0e51d86b-60a5-11ec-8402-0a7404972c70_jpg.rf.yjr00OqRDQcwUj2zWL00.jpg,train_D4_0e51d86b-60a5-11ec-8402-0a7404972c70_jpg.rf.yjr00OqRDQcwUj2zWL00.jpg,train,.jpg
expansion\dog_entropion\train_D4_0e53a3e0-60a5-11ec-8402-0a7404972c70_jpg.rf.FssIuLWK9KdRy3s7klhY.jpg,train_D4_0e53a3e0-60a5-11ec-8402-0a7404972c70_jpg.rf.FssIuLWK9KdRy3s7klhY.jpg,train,.jpg
expansion\dog_entropion\train_D4_0e578888-60a5-11ec-8402-0a7404972c70_jpg.rf.Wzzmc2uCIAv3W3afLrqY.jpg,train_D4_0e578888-60a5-11ec-8402-0a7404972c70_jpg.rf.Wzzmc2uCIAv3W3afLrqY.jpg,train,.jpg
expansion\dog_entropion\train_D4_0e58b9d7-60a5-11ec-8402-0a7404972c70_jpg.rf.5TFVIf3U821KohmH8KAg.jpg,train_D4_0e58b9d7-60a5-11ec-8402-0a7404972c70_jpg.rf.5TFVIf3U821KohmH8KAg.jpg,train,.jpg
expansion\dog_entropion\train_D4_0e5c7014-60a5-11ec-8402-0a7404972c70_jpg.rf.bYwT2Mp5XxyyRxFlN2PX.jpg,train_D4_0e5c7014-60a5-11ec-8402-0a7404972c70_jpg.rf.bYwT2Mp5XxyyRxFlN2PX.jpg,train,.jpg
expansion\dog_entropion\train_D4_0e5d9746-60a5-11ec-8402-0a7404972c70_jpg.rf.2NxewARpPaqsrpRt3Zaf.jpg,train_D4_0e5d9746-60a5-11ec-8402-0a7404972c70_jpg.rf.2NxewARpPaqsrpRt3Zaf.jpg,train,.jpg
expansion\dog_entropion\train_D4_0e5f40ab-60a5-11ec-8402-0a7404972c70_jpg.rf.TDF8WXHyGWs5LOZNhzxo.jpg,train_D4_0e5f40ab-60a5-11ec-8402-0a7404972c70_jpg.rf.TDF8WXHyGWs5LOZNhzxo.jpg,train,.jpg
expansion\dog_entropion\train_D4_0e60ead3-60a5-11ec-8402-0a7404972c70_jpg.rf.ItvpMUwEQXJAGY89yTN1.jpg,train_D4_0e60ead3-60a5-11ec-8402-0a7404972c70_jpg.rf.ItvpMUwEQXJAGY89yTN1.jpg,train,.jpg
expansion\dog_entropion\train_D4_0e7e71cf-60a5-11ec-8402-0a7404972c70_jpg.rf.dozYP3ZjZ9R7SWTLmajN.jpg,train_D4_0e7e71cf-60a5-11ec-8402-0a7404972c70_jpg.rf.dozYP3ZjZ9R7SWTLmajN.jpg,train,.jpg
expansion\dog_entropion\train_D4_30bc1bbd-60a5-11ec-8402-0a7404972c70_jpg.rf.v6fEgkl9D1euq2fetZd3.jpg,train_D4_30bc1bbd-60a5-11ec-8402-0a7404972c70_jpg.rf.v6fEgkl9D1euq2fetZd3.jpg,train,.jpg
expansion\dog_entropion\train_D5_0c895946-60a5-11ec-8402-0a7404972c70_png.rf.PB3GpyOM7GapgiLefbyJ.png,train_D5_0c895946-60a5-11ec-8402-0a7404972c70_png.rf.PB3GpyOM7GapgiLefbyJ.png,train,.png
expansion\dog_entropion\train_D5_0c914312-60a5-11ec-8402-0a7404972c70_png.rf.Wfj6wkKHUZd2iIkSLcUC.png,train_D5_0c914312-60a5-11ec-8402-0a7404972c70_png.rf.Wfj6wkKHUZd2iIkSLcUC.png,train,.png
expansion\dog_entropion\train_D5_0c95418b-60a5-11ec-8402-0a7404972c70_png.rf.q5ZT4bGbqAiyzArUXlBX.png,train_D5_0c95418b-60a5-11ec-8402-0a7404972c70_png.rf.q5ZT4bGbqAiyzArUXlBX.png,train,.png
expansion\dog_entropion\train_D5_0e4cd222-60a5-11ec-8402-0a7404972c70_jpg.rf.p60CdvRxsXzXlTfNgOn8.jpg,train_D5_0e4cd222-60a5-11ec-8402-0a7404972c70_jpg.rf.p60CdvRxsXzXlTfNgOn8.jpg,train,.jpg
expansion\dog_entropion\train_D5_0e4efd9e-60a5-11ec-8402-0a7404972c70_jpg.rf.NKNduwso9S7OEtkIdy6z.jpg,train_D5_0e4efd9e-60a5-11ec-8402-0a7404972c70_jpg.rf.NKNduwso9S7OEtkIdy6z.jpg,train,.jpg
expansion\dog_entropion\train_D5_0e53a8b0-60a5-11ec-8402-0a7404972c70_jpg.rf.9OrLCLS3XYuG9lv0KzGv.jpg,train_D5_0e53a8b0-60a5-11ec-8402-0a7404972c70_jpg.rf.9OrLCLS3XYuG9lv0KzGv.jpg,train,.jpg
expansion\dog_entropion\train_D5_0e63f844-60a5-11ec-8402-0a7404972c70_jpg.rf.EDpUO2zmuleDRyvEsi8d.jpg,train_D5_0e63f844-60a5-11ec-8402-0a7404972c70_jpg.rf.EDpUO2zmuleDRyvEsi8d.jpg,train,.jpg
expansion\dog_entropion\train_D5_24766fdb-60a5-11ec-8402-0a7404972c70_jpg.rf.Eexibd6E5twBeJxSD8TL.jpg,train_D5_24766fdb-60a5-11ec-8402-0a7404972c70_jpg.rf.Eexibd6E5twBeJxSD8TL.jpg,train,.jpg
expansion\dog_entropion\train_D5_29a73a4e-60a5-11ec-8402-0a7404972c70_jpg.rf.yZqlD1hudUJ1jiCQtMGb.jpg,train_D5_29a73a4e-60a5-11ec-8402-0a7404972c70_jpg.rf.yZqlD1hudUJ1jiCQtMGb.jpg,train,.jpg
expansion\dog_entropion\train_D5_29d1a186-60a5-11ec-8402-0a7404972c70_jpg.rf.QrdaAwiBsxgvTwhqYIPK.jpg,train_D5_29d1a186-60a5-11ec-8402-0a7404972c70_jpg.rf.QrdaAwiBsxgvTwhqYIPK.jpg,train,.jpg
expansion\dog_entropion\train_D5_29d8d833-60a5-11ec-8402-0a7404972c70_jpg.rf.9YTjIXd723zWGtyzHa8Q.jpg,train_D5_29d8d833-60a5-11ec-8402-0a7404972c70_jpg.rf.9YTjIXd723zWGtyzHa8Q.jpg,train,.jpg
expansion\dog_entropion\train_D5_29da695c-60a5-11ec-8402-0a7404972c70_jpg.rf.yS2GNIDQk1c1rPgEw588.jpg,train_D5_29da695c-60a5-11ec-8402-0a7404972c70_jpg.rf.yS2GNIDQk1c1rPgEw588.jpg,train,.jpg
